"Fecha","Temperatura","Humedad","Precipitación Total"
"2018-06-19 03",13.93,95.91,0.9
"2018-06-19 04",13.46,92.44,1.3
"2018-06-19 05",12.95,86.63,0.1
"2018-06-19 06",12.88,91.14,0.1
"2018-06-19 07",12.88,93.15,0
"2018-06-19 08",13.86,86.85,0
"2018-06-19 09",14.66,82.69,0
"2018-06-19 10",16.16,71.24,0
"2018-06-19 11",17.9,62,0
"2018-06-19 12",19.5,54.94,0
"2018-06-19 13",20.79,52.59,0
"2018-06-19 14",21.43,51,0
"2018-06-19 15",22.16,47.53,0
"2018-06-19 16",21.85,47.96,0
"2018-06-19 17",22.21,47.15,0
"2018-06-19 18",20.33,52.82,0
"2018-06-19 19",19.89,52.98,0
"2018-06-19 20",18.69,55.41,0
"2018-06-19 21",18.24,56.8,0
"2018-06-19 22",17.42,73.25,0
"2018-06-19 23",17.25,75.92,0
"2018-06-20 00",17.14,70.64,0
"2018-06-20 01",16.64,70.72,0
"2018-06-20 02",16.34,64.72,0
"2018-06-20 03",16.24,59.18,0
"2018-06-20 04",15.32,59.93,0
"2018-06-20 05",15.04,59.59,0
"2018-06-20 06",14.68,63.19,0
"2018-06-20 07",14.89,62.68,0
"2018-06-20 08",15.63,60.53,0
"2018-06-20 09",16.03,57.47,0
"2018-06-20 10",17.19,52.87,0
"2018-06-20 11",19.13,46.04,0
"2018-06-20 12",20.43,42,0
"2018-06-20 13",22.38,32.39,0
"2018-06-20 14",22.62,29.74,0
"2018-06-20 15",21.73,32.7,0
"2018-06-20 16",21.33,45.28,0
"2018-06-20 17",20.87,49.82,0
"2018-06-20 18",20,51.12,0
"2018-06-20 19",19.15,50.01,0
"2018-06-20 20",18.1,57.95,0
"2018-06-20 21",17.67,62.21,0
"2018-06-20 22",17.59,64.21,0
"2018-06-20 23",16.87,67.67,0
"2018-06-21 00",16.28,70.77,0
"2018-06-21 01",16.31,71.32,0
"2018-06-21 02",16.31,71.96,0
"2018-06-21 03",16.03,73.36,0
"2018-06-21 04",15.69,75.69,0
"2018-06-21 05",15.6,71.68,0
"2018-06-21 06",15.18,76.23,0
"2018-06-21 07",15.34,76.15,0
"2018-06-21 08",16.02,74.87,0
"2018-06-21 09",16.77,71.47,0
"2018-06-21 10",17.97,65.67,0
"2018-06-21 11",19.58,53.67,0
"2018-06-21 12",20.57,48.88,0
"2018-06-21 13",21.49,45.16,0
"2018-06-21 14",21.38,45.37,0
"2018-06-21 15",21.51,44.73,0
"2018-06-21 16",22.03,41.49,0
"2018-06-21 17",21.2,42.98,0
"2018-06-21 18",18.86,58.67,0
"2018-06-21 19",17.48,65.63,0
"2018-06-21 20",16.88,67.6,0
"2018-06-21 21",16.12,70.86,0
"2018-06-21 22",15.84,72.9,0
"2018-06-21 23",16.01,70.14,0
"2018-06-22 00",15.74,73.3,0
"2018-06-22 01",15.64,75.1,0
"2018-06-22 02",15.72,61.32,0
"2018-06-22 03",15.44,63.71,0
"2018-06-22 04",14.81,69.23,0
"2018-06-22 05",13.83,80.49,0.1
"2018-06-22 06",13.85,81.47,0
"2018-06-22 07",14.13,75.93,0
"2018-06-22 08",15.1,70.4,0
"2018-06-22 09",16.93,60.55,0
"2018-06-22 10",18.64,53.5,0
"2018-06-22 11",20.25,47,0
"2018-06-22 12",21.79,42.73,0
"2018-06-22 13",23.12,39.78,0
"2018-06-22 14",23.94,35.41,0
"2018-06-22 15",22.74,38.34,0
"2018-06-22 16",21.09,46.29,0
"2018-06-22 17",21.96,44.14,0
"2018-06-22 18",22.06,43.77,0
"2018-06-22 19",20.39,46.94,0
"2018-06-22 20",19.12,54.02,0
"2018-06-22 21",17.4,66.3,0
"2018-06-22 22",16.9,66.7,0
"2018-06-22 23",16.59,64.12,0
"2018-06-23 00",14.85,81.66,1
"2018-06-23 01",14.41,86.19,0
"2018-06-23 02",14.45,85.61,0
"2018-06-23 03",14.74,85.22,0
"2018-06-23 04",14.54,84.1,0
"2018-06-23 05",13.79,86.64,0
"2018-06-23 06",13.52,85.65,0
"2018-06-23 07",14.15,81.53,0
"2018-06-23 08",15.94,72.24,0
"2018-06-23 09",17.53,64.18,0
"2018-06-23 10",18.76,57.01,0
"2018-06-23 11",20.13,49.96,0
"2018-06-23 12",21.16,46.14,0
"2018-06-23 13",22.26,40.28,0
"2018-06-23 14",23.08,38.81,0
"2018-06-23 15",23.57,38.11,0
"2018-06-23 16",23.58,35.48,0
"2018-06-23 17",23.17,39.35,0
"2018-06-23 18",15.27,77.72,15.7
"2018-06-23 19",13.8,88.56,1.4
"2018-06-23 20",13.87,85.77,0.8
"2018-06-23 21",14.42,80.96,0
"2018-06-23 22",14.86,81.87,0
"2018-06-23 23",14.57,82.87,0
"2018-06-24 00",14.35,82.19,0
"2018-06-24 01",14.4,83.02,0
"2018-06-24 02",14.31,81.47,0
"2018-06-24 03",14.38,79.39,0
"2018-06-24 04",13.97,80.38,0
"2018-06-24 05",13.22,83.19,0
"2018-06-24 06",12.48,88.64,0
"2018-06-24 07",13.19,84.12,0
"2018-06-24 08",15.08,72.95,0
"2018-06-24 09",17.24,61.91,0
"2018-06-24 10",18.66,56.15,0
"2018-06-24 11",19.8,50.34,0
"2018-06-24 12",21.44,43.22,0
"2018-06-24 13",21.76,40.78,0
"2018-06-24 14",20.37,44.56,0
"2018-06-24 15",18.92,48.61,0
"2018-06-24 16",17.81,52.39,0
"2018-06-24 17",18.7,52.6,0
"2018-06-24 18",19.09,48.58,0
"2018-06-24 19",18.95,50.67,0
"2018-06-24 20",18.39,53.17,0
"2018-06-24 21",17.24,60.82,0
"2018-06-24 22",16.03,64.2,0
"2018-06-24 23",15.52,66.23,0
"2018-06-25 00",15.83,64.79,0
"2018-06-25 01",15.71,66.53,0
"2018-06-25 02",15.58,72.33,0
"2018-06-25 03",14.83,75.1,0
"2018-06-25 04",14.63,77.23,0
"2018-06-25 05",14.26,80.66,0
"2018-06-25 06",14.38,80.22,0
"2018-06-25 07",14.38,82.66,0
"2018-06-25 08",15.11,78.72,0
"2018-06-25 09",17.22,66.14,0
"2018-06-25 10",18.87,57.55,0
"2018-06-25 11",20.48,49.08,0
"2018-06-25 12",21.74,42.49,0
"2018-06-25 13",22,39.1,0
"2018-06-25 14",20.56,46.67,0
"2018-06-25 15",20.04,50.1,0
"2018-06-25 16",20.44,48.88,0
"2018-06-25 17",21.85,40.23,0
"2018-06-25 18",21.71,41.53,0
"2018-06-25 19",20.65,48.61,0
"2018-06-25 20",16.8,75.62,5.1
"2018-06-25 21",14.38,91.96,0.3
"2018-06-25 22",14.14,91.71,0.1
"2018-06-25 23",13.82,90.65,0
"2018-06-26 00",14.03,88.36,0
"2018-06-26 01",14.26,86.74,0
"2018-06-26 02",14.4,85.28,0
"2018-06-26 03",14.39,86.53,0
"2018-06-26 04",14.3,86.25,0
"2018-06-26 05",14.29,86.89,0
"2018-06-26 06",14.37,85.68,0
"2018-06-26 07",14.65,85.72,0
"2018-06-26 08",14.2,87.23,3.4
"2018-06-26 09",14.13,90.61,0.1
"2018-06-26 10",15.79,81.75,0
"2018-06-26 11",16.73,74.12,0
"2018-06-26 12",19,60.57,0
"2018-06-26 13",21.03,49.36,0
"2018-06-26 14",22.06,44.9,0
"2018-06-26 15",23.24,41,0
"2018-06-26 16",23.29,40.53,0
"2018-06-26 17",20.43,50.3,0
"2018-06-26 18",15.91,85.11,1.7
"2018-06-26 19",15.41,84.64,0.1
"2018-06-26 20",15.53,77.86,0
"2018-06-26 21",16.04,76.56,0
"2018-06-26 22",16.01,81.34,0
"2018-06-26 23",16,81.87,0
"2018-06-27 00",15.43,88.38,0.1
"2018-06-27 01",15.18,87.96,0
"2018-06-27 02",14.95,86.8,0
"2018-06-27 03",14.44,82.4,0
"2018-06-27 04",13.73,86.28,0
"2018-06-27 05",12.63,84.76,0
"2018-06-27 06",12.19,84.29,0
"2018-06-27 07",11.88,82.9,0
"2018-06-27 08",14.85,72.77,0
"2018-06-27 09",16.76,64.75,0
"2018-06-27 10",18.25,56.01,0
"2018-06-27 11",19.48,50.29,0
"2018-06-27 12",20.84,43.75,0
"2018-06-27 13",22.16,39.29,0
"2018-06-27 14",22.7,35.16,0
"2018-06-27 15",23.15,35.94,0
"2018-06-27 16",22.59,41.43,0
"2018-06-27 17",22.27,43.57,0
"2018-06-27 18",21.73,46.48,0
"2018-06-27 19",20.65,52.66,0
"2018-06-27 20",20.09,55.4,0
"2018-06-27 21",19.13,59.58,0
"2018-06-27 22",17.13,64.56,2.8
"2018-06-27 23",13.78,92.17,11.4
"2018-06-28 00",13.97,90.21,0.2
"2018-06-28 01",13.85,91.93,2.6
"2018-06-28 02",13.74,93.49,0.1
"2018-06-28 03",13.91,92.43,0
"2018-06-28 04",13.79,92.11,0
"2018-06-28 05",13.49,92.27,0
"2018-06-28 06",13.59,91.48,0
"2018-06-28 07",13.87,88.66,0
"2018-06-28 08",14.48,86.18,0
"2018-06-28 09",16.17,74.51,0
"2018-06-28 10",17.59,66.23,0
"2018-06-28 11",19.3,57.3,0
"2018-06-28 12",20.58,48.6,0
"2018-06-28 13",22.22,40.77,0
"2018-06-28 14",22.92,38.64,0
"2018-06-28 15",21.87,43.52,0
"2018-06-28 16",22.75,40.74,0
"2018-06-28 17",23.04,39.13,0
"2018-06-28 18",19.59,55.23,0
"2018-06-28 19",17.07,69.99,0
"2018-06-28 20",16.49,73.74,0
"2018-06-28 21",17.36,68.66,0
"2018-06-28 22",17.38,70.14,0
"2018-06-28 23",16.32,77.69,0
"2018-06-29 00",15.87,77.92,0
"2018-06-29 01",14.95,84.97,0
"2018-06-29 02",14.48,83.75,0
"2018-06-29 03",13.66,82.42,0
"2018-06-29 04",12.82,82.83,0
"2018-06-29 05",12.51,83.89,0
"2018-06-29 06",12.05,81.46,0
"2018-06-29 07",12.15,79.26,0
"2018-06-29 08",14.47,72.64,0
"2018-06-29 09",16.36,69.82,0
"2018-06-29 10",17.46,61.84,0
"2018-06-29 11",19.7,51.13,0
"2018-06-29 12",21.08,44.17,0
"2018-06-29 13",21.49,42.7,0
"2018-06-29 14",21.83,41.58,0
"2018-06-29 15",21.43,43.06,0
"2018-06-29 16",22,41.28,0
"2018-06-29 17",22.34,38.44,0
"2018-06-29 18",21.06,44.63,0
"2018-06-29 19",17.2,65.99,0.1
"2018-06-29 20",15.73,77.3,0.6
"2018-06-29 21",15.77,74.63,0
"2018-06-29 22",15.81,74.39,0
"2018-06-29 23",14.97,75.76,0
"2018-06-30 00",13.9,72.25,0
"2018-06-30 01",13.22,70.81,0
"2018-06-30 02",12.58,74.23,0
"2018-06-30 03",12.26,78.48,0
"2018-06-30 04",12.32,78.29,0
"2018-06-30 05",11.78,80.39,0
"2018-06-30 06",11.31,83.41,0
"2018-06-30 07",11.58,83.51,0
"2018-06-30 08",13.82,75.79,0
"2018-06-30 09",15.99,65.94,0
"2018-06-30 10",17.82,56.69,0
"2018-06-30 11",19.19,49.82,0
"2018-06-30 12",20.47,43.81,0
"2018-06-30 13",21.81,36.58,0
"2018-06-30 14",22.78,33.81,0
"2018-06-30 15",23.27,34.79,0
"2018-06-30 16",23.47,33.94,0
"2018-06-30 17",23.27,31.43,0
"2018-06-30 18",22.24,38.47,0
"2018-06-30 19",18.01,58.17,0
"2018-06-30 20",17.46,63.59,0
"2018-06-30 21",17.94,62.26,0
"2018-06-30 22",17.55,65.66,0
"2018-06-30 23",17.08,67.31,0
"2018-07-01 00",16.86,69.66,0
"2018-07-01 01",16.9,65.96,0
"2018-07-01 02",15.83,53.41,0
"2018-07-01 03",15.37,51.37,0
"2018-07-01 04",15.17,56.19,0
"2018-07-01 05",13.83,64.57,0
"2018-07-01 06",12.21,73.14,0
"2018-07-01 07",12.33,70.58,0
"2018-07-01 08",15.24,57.67,0
"2018-07-01 09",16.59,61.04,0
"2018-07-01 10",18.21,52.76,0
"2018-07-01 11",19.68,43.16,0
"2018-07-01 12",21.27,35.11,0
"2018-07-01 13",22.44,31.99,0
"2018-07-01 14",23.42,30.56,0
"2018-07-01 15",24.29,30.13,0
"2018-07-01 16",24.6,30.29,0
"2018-07-01 17",24.64,28.37,0
"2018-07-01 18",23.96,33.14,0.1
"2018-07-01 19",16.41,84.9,8.1
"2018-07-01 20",16.06,82.16,0
"2018-07-01 21",15.97,75.33,0
"2018-07-01 22",16.35,68.95,0
"2018-07-01 23",16.08,64.68,0
"2018-07-02 00",15.46,66.1,0
"2018-07-02 01",14.57,69.79,0
"2018-07-02 02",13.89,74.2,0
"2018-07-02 03",13.08,80.81,0
"2018-07-02 04",12.91,78.45,0
"2018-07-02 05",12.68,75.78,0
"2018-07-02 06",12.8,76.13,0
"2018-07-02 07",13.38,76.52,0
"2018-07-02 08",15.27,70.65,0
"2018-07-02 09",16.54,66.65,0
"2018-07-02 10",17.69,61.92,0
"2018-07-02 11",19.28,54.44,0
"2018-07-02 12",20.42,48.25,0
"2018-07-02 13",22.09,41.01,0
"2018-07-02 14",22.93,38.56,0
"2018-07-02 15",23.79,35.21,0
"2018-07-02 16",23.88,34.09,0
"2018-07-02 17",23.4,35.09,0
"2018-07-02 18",22.7,38.12,0
"2018-07-02 19",17.38,70.47,2.4
"2018-07-02 20",15.62,82.49,0
"2018-07-02 21",16.05,76.27,0
"2018-07-02 22",16.24,75.4,0
"2018-07-02 23",16.59,71.74,0
"2018-07-03 00",16.33,70.69,0
"2018-07-03 01",15.72,74.19,0
"2018-07-03 02",15.69,74.34,0.1
"2018-07-03 03",14.89,76.14,0.1
"2018-07-03 04",14.41,77.48,0.1
"2018-07-03 05",14.03,80.18,0
"2018-07-03 06",13.38,78.64,0
"2018-07-03 07",13.16,79.25,0
"2018-07-03 08",14.79,74.68,0
"2018-07-03 09",16.07,71.33,0
"2018-07-03 10",17.98,62.88,0
"2018-07-03 11",19.46,56.1,0
"2018-07-03 12",21.21,45.97,0
"2018-07-03 13",22.26,38.75,0
"2018-07-03 14",21.77,40.54,0
"2018-07-03 15",21.38,43.33,0
"2018-07-03 16",21.76,39.85,0
"2018-07-03 17",20.98,42.04,0
"2018-07-03 18",20.02,47.39,0
"2018-07-03 19",16.88,61.99,0
"2018-07-03 20",16.86,57.93,0
"2018-07-03 21",16.73,61.62,0
"2018-07-03 22",16.64,63.2,0
"2018-07-03 23",16.72,62.94,0
"2018-07-04 00",16.35,64.45,0
"2018-07-04 01",15.81,65.39,0
"2018-07-04 02",15.88,66.35,0
"2018-07-04 03",15.48,70.35,0
"2018-07-04 04",15.25,71.77,0
"2018-07-04 05",14.82,74.31,0
"2018-07-04 06",14.68,74.61,0
"2018-07-04 07",14.84,75.04,0
"2018-07-04 08",15.57,72.4,0
"2018-07-04 09",16.71,65.79,0
"2018-07-04 10",18.34,57.84,0
"2018-07-04 11",19.45,51.98,0
"2018-07-04 12",21,44.81,0
"2018-07-04 13",22.67,35.41,0
"2018-07-04 14",23.44,31.94,0
"2018-07-04 15",23.3,30.07,0
"2018-07-04 16",22.46,34.79,0
"2018-07-04 17",18.25,62.35,2.3
"2018-07-04 18",15.73,83.21,0.3
"2018-07-04 19",14.98,83,0.1
"2018-07-04 20",15.04,81.86,0
"2018-07-04 21",15.37,79.18,0
"2018-07-04 22",15.65,80.81,0
"2018-07-04 23",16.24,77.6,0
"2018-07-05 00",16.57,72.33,0
"2018-07-05 01",16.27,70.88,0
"2018-07-05 02",15.63,69.54,0
"2018-07-05 03",15.42,68.42,0
"2018-07-05 04",15.01,69.65,0
"2018-07-05 05",14.65,69.98,0
"2018-07-05 06",14.24,72.72,0
"2018-07-05 07",14.13,69.88,0
"2018-07-05 08",14.84,64.31,0
"2018-07-05 09",16.19,57.23,0
"2018-07-05 10",17.79,50.03,0
"2018-07-05 11",19.39,43.62,0
"2018-07-05 12",20.63,38.39,0
"2018-07-05 13",22.13,28.76,0
"2018-07-05 14",23.27,26.21,0
"2018-07-05 15",23.72,26.16,0
"2018-07-05 16",23.36,30.48,0
"2018-07-05 17",22.26,36.58,0
"2018-07-05 18",21.43,40.6,0
"2018-07-05 19",19.72,48.2,0
"2018-07-05 20",18.61,53.48,0
"2018-07-05 21",18,55.71,0
"2018-07-05 22",17.22,57.85,0
"2018-07-05 23",15.99,62.95,0
"2018-07-06 00",15.11,66.35,0
"2018-07-06 01",14.7,65.13,0
"2018-07-06 02",14.59,63.94,0
"2018-07-06 03",14.11,66.74,0
"2018-07-06 04",13.71,68.08,0
"2018-07-06 05",13.49,64.42,0
"2018-07-06 06",13.25,63.83,0
"2018-07-06 07",13.15,65.53,0
"2018-07-06 08",13.47,64.92,0
"2018-07-06 09",13.72,64.7,0
"2018-07-06 10",15.16,59.81,0
"2018-07-06 11",15.8,57.89,0
"2018-07-06 12",16.54,55.84,0
"2018-07-06 13",17.14,56.14,0
"2018-07-06 14",18.05,54.66,0
"2018-07-06 15",19.44,51.27,0
"2018-07-06 16",21.08,46.55,0
"2018-07-06 17",20.6,47.36,0
"2018-07-06 18",20.2,49.07,0
"2018-07-06 19",19.48,53.87,0
"2018-07-06 20",19.15,52.09,0
"2018-07-06 21",18.29,54.69,0
"2018-07-06 22",17.07,62.08,0
"2018-07-06 23",16.29,62.61,0
"2018-07-07 00",15.18,62.06,0
"2018-07-07 01",14.34,67.08,0
"2018-07-07 02",13.86,70.04,0
"2018-07-07 03",13.69,70.23,0
"2018-07-07 04",13.76,70.13,0
"2018-07-07 05",13.73,70.43,0
"2018-07-07 06",13.81,71.27,0
"2018-07-07 07",13.56,73.6,0
"2018-07-07 08",13.43,71.26,0
"2018-07-07 09",14.78,64.18,0
"2018-07-07 10",16.67,55.82,0
"2018-07-07 11",18.29,49.48,0
"2018-07-07 12",19.12,47.25,0
"2018-07-07 13",20.68,42.31,0
"2018-07-07 14",22.15,38.48,0
"2018-07-07 15",23.31,34.96,0
"2018-07-07 16",22.97,36.9,0
"2018-07-07 17",22.88,39.47,0
"2018-07-07 18",20.74,47.18,0
"2018-07-07 19",18.09,58.83,0
"2018-07-07 20",17.33,66.17,0.2
"2018-07-07 21",15.06,83.93,1.4
"2018-07-07 22",14.92,82.58,0
"2018-07-07 23",15.24,80.16,0
"2018-07-08 00",15.56,76.58,0
"2018-07-08 01",15.77,74.86,0
"2018-07-08 02",15.27,74.17,0
"2018-07-08 03",15.13,77.05,0
"2018-07-08 04",15.06,76.44,0
"2018-07-08 05",14.98,76.65,0
"2018-07-08 06",14.68,77.8,0
"2018-07-08 07",14.81,77.96,0
"2018-07-08 08",15.43,75.57,0
"2018-07-08 09",16.25,72.37,0
"2018-07-08 10",17.46,65.64,0
"2018-07-08 11",19.48,56.19,0
"2018-07-08 12",20.2,53.91,0
"2018-07-08 13",21.66,45.67,0
"2018-07-08 14",22.43,42.01,0
"2018-07-08 15",15.8,79.46,4.9
"2018-07-08 16",15.34,80.34,0
"2018-07-08 17",16.1,73.98,0
"2018-07-08 18",15.36,78.86,0
"2018-07-08 19",15.08,81.5,0.1
"2018-07-08 20",14.86,81.26,1
"2018-07-08 21",14.19,89.74,0.1
"2018-07-08 22",14.14,83.56,0.5
"2018-07-08 23",14.35,74.26,0
"2018-07-09 00",14.3,75.4,0
"2018-07-09 01",14.21,79.53,0
"2018-07-09 02",13.74,75.44,0
"2018-07-09 03",13.3,78.36,0
"2018-07-09 04",12.94,74.44,0
"2018-07-09 05",11.63,73.14,0
"2018-07-09 06",10.92,77.2,0
"2018-07-09 07",11.51,78.74,0
"2018-07-09 08",12.87,70.84,0
"2018-07-09 09",,,
"2018-07-09 10",,,
"2018-07-09 11",,,
"2018-07-09 12",,,
"2018-07-09 13",,,
"2018-07-09 14",,,
"2018-07-09 15",,,
"2018-07-09 16",,,
"2018-07-09 17",,,
"2018-07-09 18",,,
"2018-07-09 19",,,
"2018-07-09 20",,,
"2018-07-09 21",,,
"2018-07-09 22",,,
"2018-07-09 23",,,
"2018-07-10 00",,,
"2018-07-10 01",,,
"2018-07-10 02",,,
"2018-07-10 03",,,
"2018-07-10 04",,,
"2018-07-10 05",,,
"2018-07-10 06",,,
"2018-07-10 07",,,
"2018-07-10 08",,,
"2018-07-10 09",,,
"2018-07-10 10",,,
"2018-07-10 11",,,
"2018-07-10 12",,,
"2018-07-10 13",,,
"2018-07-10 14",,,
"2018-07-10 15",,,
"2018-07-10 16",,,
"2018-07-10 17",,,
"2018-07-10 18",,,
"2018-07-10 19",,,
"2018-07-10 20",,,
"2018-07-10 21",,,
"2018-07-10 22",,,
"2018-07-10 23",,,
"2018-07-11 00",,,
"2018-07-11 01",,,
"2018-07-11 02",,,
"2018-07-11 03",,,
"2018-07-11 04",,,
"2018-07-11 05",,,
"2018-07-11 06",,,
"2018-07-11 07",,,
"2018-07-11 08",,,
"2018-07-11 09",,,
"2018-07-11 10",,,
"2018-07-11 11",,,
"2018-07-11 12",,,
"2018-07-11 13",,,
"2018-07-11 14",,,
"2018-07-11 15",,,
"2018-07-11 16",,,
"2018-07-11 17",,,
"2018-07-11 18",,,
"2018-07-11 19",,,
"2018-07-11 20",,,
"2018-07-11 21",,,
"2018-07-11 22",,,
"2018-07-11 23",,,
"2018-07-12 00",,,
"2018-07-12 01",,,
"2018-07-12 02",,,
"2018-07-12 03",,,
"2018-07-12 04",,,
"2018-07-12 05",,,
"2018-07-12 06",,,
"2018-07-12 07",,,
"2018-07-12 08",,,
"2018-07-12 09",,,
"2018-07-12 10",,,
"2018-07-12 11",,,
"2018-07-12 12",,,
"2018-07-12 13",,,
"2018-07-12 14",,,
"2018-07-12 15",,,
"2018-07-12 16",,,
"2018-07-12 17",,,
"2018-07-12 18",,,
"2018-07-12 19",,,
"2018-07-12 20",,,
"2018-07-12 21",,,
"2018-07-12 22",,,
"2018-07-12 23",,,
"2018-07-13 00",,,
"2018-07-13 01",,,
"2018-07-13 02",,,
"2018-07-13 03",,,
"2018-07-13 04",,,
"2018-07-13 05",,,
"2018-07-13 06",,,
"2018-07-13 07",,,
"2018-07-13 08",,,
"2018-07-13 09",,,
"2018-07-13 10",,,
"2018-07-13 11",,,
"2018-07-13 12",,,
"2018-07-13 13",,,
"2018-07-13 14",,,
"2018-07-13 15",,,
"2018-07-13 16",,,
"2018-07-13 17",,,
"2018-07-13 18",,,
"2018-07-13 19",,,
"2018-07-13 20",,,
"2018-07-13 21",,,
"2018-07-13 22",,,
"2018-07-13 23",,,
"2018-07-14 00",,,
"2018-07-14 01",,,
"2018-07-14 02",,,
"2018-07-14 03",,,
"2018-07-14 04",,,
"2018-07-14 05",,,
"2018-07-14 06",,,
"2018-07-14 07",,,
"2018-07-14 08",,,
"2018-07-14 09",,,
"2018-07-14 10",,,
"2018-07-14 11",,,
"2018-07-14 12",,,
"2018-07-14 13",,,
"2018-07-14 14",,,
"2018-07-14 15",,,
"2018-07-14 16",,,
"2018-07-14 17",,,
"2018-07-14 18",,,
"2018-07-14 19",,,
"2018-07-14 20",,,
"2018-07-14 21",,,
"2018-07-14 22",,,
"2018-07-14 23",,,
"2018-07-15 00",,,
"2018-07-15 01",,,
"2018-07-15 02",,,
"2018-07-15 03",,,
"2018-07-15 04",,,
"2018-07-15 05",,,
"2018-07-15 06",,,
"2018-07-15 07",,,
"2018-07-15 08",,,
"2018-07-15 09",,,
"2018-07-15 10",,,
"2018-07-15 11",,,
"2018-07-15 12",,,
"2018-07-15 13",,,
"2018-07-15 14",,,
"2018-07-15 15",,,
"2018-07-15 16",,,
"2018-07-15 17",,,
"2018-07-15 18",,,
"2018-07-15 19",,,
"2018-07-15 20",,,
"2018-07-15 21",,,
"2018-07-15 22",,,
"2018-07-15 23",,,
"2018-07-16 00",,,
"2018-07-16 01",,,
"2018-07-16 02",,,
"2018-07-16 03",,,
"2018-07-16 04",,,
"2018-07-16 05",,,
"2018-07-16 06",,,
"2018-07-16 07",,,
"2018-07-16 08",,,
"2018-07-16 09",,,
"2018-07-16 10",,,
"2018-07-16 11",,,
"2018-07-16 12",,,
"2018-07-16 13",,,
"2018-07-16 14",,,
"2018-07-16 15",,,
"2018-07-16 16",,,
"2018-07-16 17",,,
"2018-07-16 18",,,
"2018-07-16 19",,,
"2018-07-16 20",,,
"2018-07-16 21",,,
"2018-07-16 22",,,
"2018-07-16 23",,,
"2018-07-17 00",,,
"2018-07-17 01",,,
"2018-07-17 02",,,
"2018-07-17 03",,,
"2018-07-17 04",,,
"2018-07-17 05",,,
"2018-07-17 06",,,
"2018-07-17 07",,,
"2018-07-17 08",,,
"2018-07-17 09",,,
"2018-07-17 10",,,
"2018-07-17 11",,,
"2018-07-17 12",,,
"2018-07-17 13",,,
"2018-07-17 14",,,
"2018-07-17 15",,,
"2018-07-17 16",,,
"2018-07-17 17",,,
"2018-07-17 18",,,
"2018-07-17 19",,,
"2018-07-17 20",,,
"2018-07-17 21",,,
"2018-07-17 22",,,
"2018-07-17 23",,,
"2018-07-18 00",,,
"2018-07-18 01",,,
"2018-07-18 02",,,
"2018-07-18 03",,,
"2018-07-18 04",,,
"2018-07-18 05",,,
"2018-07-18 06",,,
"2018-07-18 07",,,
"2018-07-18 08",,,
"2018-07-18 09",,,
"2018-07-18 10",,,
"2018-07-18 11",,,
"2018-07-18 12",,,
"2018-07-18 13",,,
"2018-07-18 14",,,
"2018-07-18 15",,,
"2018-07-18 16",,,
"2018-07-18 17",,,
"2018-07-18 18",,,
"2018-07-18 19",,,
"2018-07-18 20",,,
"2018-07-18 21",,,
"2018-07-18 22",,,
"2018-07-18 23",,,
"2018-07-19 00",,,
"2018-07-19 01",,,
"2018-07-19 02",,,
"2018-07-19 03",,,
"2018-07-19 04",,,
"2018-07-19 05",,,
"2018-07-19 06",,,
"2018-07-19 07",,,
"2018-07-19 08",,,
"2018-07-19 09",,,
"2018-07-19 10",,,
"2018-07-19 11",,,
"2018-07-19 12",,,
"2018-07-19 13",,,
"2018-07-19 14",,,
"2018-07-19 15",,,
"2018-07-19 16",,,
"2018-07-19 17",,,
"2018-07-19 18",,,
"2018-07-19 19",,,
"2018-07-19 20",,,
"2018-07-19 21",,,
"2018-07-19 22",,,
"2018-07-19 23",,,
"2018-07-20 00",,,
"2018-07-20 01",,,
"2018-07-20 02",,,
"2018-07-20 03",,,
"2018-07-20 04",,,
"2018-07-20 05",,,
"2018-07-20 06",,,
"2018-07-20 07",,,
"2018-07-20 08",,,
"2018-07-20 09",,,
"2018-07-20 10",,,
"2018-07-20 11",,,
"2018-07-20 12",,,
"2018-07-20 13",,,
"2018-07-20 14",,,
"2018-07-20 15",,,
"2018-07-20 16",,,
"2018-07-20 17",,,
"2018-07-20 18",,,
"2018-07-20 19",,,
"2018-07-20 20",,,
"2018-07-20 21",,,
"2018-07-20 22",,,
"2018-07-20 23",,,
"2018-07-21 00",,,
"2018-07-21 01",,,
"2018-07-21 02",,,
"2018-07-21 03",,,
"2018-07-21 04",,,
"2018-07-21 05",,,
"2018-07-21 06",,,
"2018-07-21 07",,,
"2018-07-21 08",,,
"2018-07-21 09",,,
"2018-07-21 10",,,
"2018-07-21 11",,,
"2018-07-21 12",,,
"2018-07-21 13",,,
"2018-07-21 14",,,
"2018-07-21 15",,,
"2018-07-21 16",,,
"2018-07-21 17",,,
"2018-07-21 18",,,
"2018-07-21 19",,,
"2018-07-21 20",,,
"2018-07-21 21",,,
"2018-07-21 22",,,
"2018-07-21 23",,,
"2018-07-22 00",,,
"2018-07-22 01",,,
"2018-07-22 02",,,
"2018-07-22 03",,,
"2018-07-22 04",,,
"2018-07-22 05",,,
"2018-07-22 06",,,
"2018-07-22 07",,,
"2018-07-22 08",,,
"2018-07-22 09",,,
"2018-07-22 10",,,
"2018-07-22 11",,,
"2018-07-22 12",,,
"2018-07-22 13",,,
"2018-07-22 14",,,
"2018-07-22 15",,,
"2018-07-22 16",,,
"2018-07-22 17",,,
"2018-07-22 18",,,
"2018-07-22 19",,,
